as_of_date,account_id,customer_id,country_code,legal_entity,full_name,customer_segment,statement_month,due_date,days_to_due,minimum_due,total_due,amount_paid,amount_outstanding,payment_status,overdue_days,overdue_bucket,consecutive_late,late_fee,interest_at_risk,is_giro_enrolled,preferred_method,currency_code,created_at
2025-04-30,ACC_0000166,CUST_000138,SG,SG_BANK,Hui Lim,premium,2025-04,2025-05-21,21,114.08,3802.68,3802.68,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000166,CUST_000138,SG,SG_BANK,Hui Lim,premium,2025-05,2025-06-21,21,91.16,3038.64,3038.64,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000166,CUST_000138,SG,SG_BANK,Hui Lim,premium,2025-06,2025-07-21,21,146.45,4881.53,4881.53,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000166,CUST_000138,SG,SG_BANK,Hui Lim,premium,2025-07,2025-08-21,21,140.03,4667.75,4667.75,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000166,CUST_000138,SG,SG_BANK,Hui Lim,premium,2025-08,2025-09-21,21,144.05,4801.73,4801.73,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000166,CUST_000138,SG,SG_BANK,Hui Lim,premium,2025-09,2025-10-21,21,119.83,3994.19,119.83,3874.36,overdue,1,1-30 days,0,25.0,58.12,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000166,CUST_000138,SG,SG_BANK,Hui Lim,premium,2025-10,2025-11-21,21,316.34,10544.71,9801.23,743.48,paid_partial,0,current,0,0.0,11.15,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000166,CUST_000138,SG,SG_BANK,Hui Lim,premium,2025-11,2025-12-21,21,125.04,4168.15,125.04,4043.11,overdue,1,1-30 days,0,25.0,60.65,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000166,CUST_000138,SG,SG_BANK,Hui Lim,premium,2025-12,2026-01-21,21,321.03,10701.08,7735.28,2965.8,paid_partial,0,current,0,0.0,44.49,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-01,2025-02-21,21,152.12,5070.76,5070.76,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-02,2025-03-21,21,50.0,542.1,542.1,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-03,2025-04-21,21,50.0,581.94,581.94,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-04,2025-05-21,21,50.0,1013.73,601.4,412.33,paid_partial,0,current,0,0.0,6.18,1,online_banking,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-05,2025-06-21,21,50.0,697.4,229.5,467.9,paid_partial,0,current,0,0.0,7.02,0,online_banking,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-06,2025-07-21,21,50.0,1246.36,1246.36,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-07,2025-08-21,21,50.0,1217.22,50.0,1167.22,paid_minimum,0,current,0,0.0,17.51,0,online_banking,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-08,2025-09-21,21,89.94,2997.91,2997.91,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-09,2025-10-21,21,50.0,937.95,50.0,887.95,overdue,25,1-30 days,0,25.0,13.32,0,online_banking,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-10,2025-11-21,21,55.59,1853.15,1853.15,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-11,2025-12-21,21,50.0,1099.62,1099.62,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000167,CUST_000139,SG,SG_BANK,Yan Sim,mass,2025-12,2026-01-21,21,50.0,1282.94,835.69,447.25,paid_partial,0,current,0,0.0,6.71,1,online_banking,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-01,2025-02-21,21,168.75,5625.09,168.75,5456.34,paid_minimum,0,current,0,0.0,81.85,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-02,2025-03-21,21,211.49,7049.6,211.49,6838.11,paid_minimum,0,current,0,0.0,102.57,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-03,2025-04-21,21,337.04,11234.56,337.04,10897.52,paid_minimum,0,current,0,0.0,163.46,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-04,2025-05-21,21,384.55,12818.31,12818.31,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-05,2025-06-21,21,50.0,1575.67,50.0,1525.67,overdue,29,1-30 days,0,25.0,22.89,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-06,2025-07-21,21,128.38,4279.46,128.38,4151.08,overdue,31,31-60 days,0,25.0,62.27,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-07,2025-08-21,21,196.63,6554.35,6554.35,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-08,2025-09-21,21,59.05,1968.39,691.32,1277.07,paid_partial,0,current,0,0.0,19.16,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-09,2025-10-21,21,85.29,2842.95,1299.5,1543.45,paid_partial,0,current,0,0.0,23.15,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-10,2025-11-21,21,105.44,3514.81,3514.81,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-11,2025-12-21,21,67.95,2264.99,67.95,2197.04,overdue,19,1-30 days,0,25.0,32.96,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000168,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-12,2026-01-21,21,157.91,5263.53,157.91,5105.62,paid_minimum,0,current,0,0.0,76.58,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-01,2025-02-21,21,359.99,11999.77,5005.73,6994.04,paid_partial,0,current,0,0.0,104.91,0,giro,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-02,2025-03-21,21,343.86,11461.99,343.86,11118.13,paid_minimum,0,current,0,0.0,166.77,0,giro,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-03,2025-04-21,21,390.62,13020.67,390.62,12630.05,overdue,11,1-30 days,0,25.0,189.45,1,giro,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-04,2025-05-21,21,434.98,14499.28,8882.13,5617.15,paid_partial,0,current,0,0.0,84.26,0,giro,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-05,2025-06-21,21,229.38,7645.84,2362.02,5283.82,paid_partial,0,current,0,0.0,79.26,1,giro,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-06,2025-07-21,21,251.66,8388.63,251.66,8136.97,overdue,1,1-30 days,0,25.0,122.05,1,giro,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-07,2025-08-21,21,296.46,9881.89,8086.03,1795.86,paid_partial,0,current,0,0.0,26.94,0,giro,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-08,2025-09-21,21,104.98,3499.38,0.0,3499.38,overdue,8,1-30 days,0,25.0,52.49,0,giro,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-09,2025-10-21,21,191.37,6378.87,6378.87,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-10,2025-11-21,21,76.42,2547.21,76.42,2470.79,overdue,44,31-60 days,0,25.0,37.06,0,giro,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-11,2025-12-21,21,151.98,5066.04,0.0,5066.04,overdue,25,1-30 days,0,25.0,75.99,0,giro,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000169,CUST_000140,SG,SG_BANK,Jian Lim,affluent,2025-12,2026-01-21,21,269.46,8981.96,8981.96,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-01,2025-02-21,21,2721.4,90713.21,55545.38,35167.83,paid_partial,0,current,0,0.0,527.52,0,giro,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-02,2025-03-21,21,1205.41,40180.35,1205.41,38974.94,overdue,29,1-30 days,0,25.0,584.62,0,giro,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-03,2025-04-21,21,1251.7,41723.17,41723.17,0.0,paid_full,0,current,0,0.0,0.0,1,giro,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-04,2025-05-21,21,108.26,3608.77,3608.77,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-05,2025-06-21,21,94.04,3134.69,2346.49,788.2,paid_partial,0,current,0,0.0,11.82,1,giro,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-06,2025-07-21,21,179.27,5975.75,5975.75,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-07,2025-08-21,21,142.87,4762.18,142.87,4619.31,paid_minimum,0,current,0,0.0,69.29,0,giro,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-08,2025-09-21,21,218.81,7293.54,4111.76,3181.78,paid_partial,0,current,0,0.0,47.73,0,giro,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-09,2025-10-21,21,281.8,9393.22,281.8,9111.42,overdue,17,1-30 days,0,25.0,136.67,0,giro,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-10,2025-11-21,21,464.48,15482.82,9397.0,6085.82,paid_partial,0,current,0,0.0,91.29,0,giro,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-11,2025-12-21,21,333.53,11117.51,333.53,10783.98,paid_minimum,0,current,0,0.0,161.76,0,giro,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000170,CUST_000141,SG,SG_BANK,Yong Wong,premium,2025-12,2026-01-21,21,455.58,15186.09,455.58,14730.51,overdue,2,1-30 days,0,25.0,220.96,0,giro,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-01,2025-02-21,21,748.57,24952.46,748.57,24203.89,paid_minimum,0,current,0,0.0,363.06,1,cheque,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-02,2025-03-21,21,758.44,25281.22,758.44,24522.78,overdue,21,1-30 days,0,25.0,367.84,0,cheque,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-03,2025-04-21,21,786.73,26224.47,8857.55,17366.92,paid_partial,0,current,0,0.0,260.5,0,cheque,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-04,2025-05-21,21,571.06,19035.26,15308.96,3726.3,paid_partial,0,current,0,0.0,55.89,1,cheque,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-05,2025-06-21,21,157.66,5255.2,5255.2,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-06,2025-07-21,21,50.0,1350.77,50.0,1300.77,overdue,18,1-30 days,0,25.0,19.51,0,cheque,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-07,2025-08-21,21,58.99,1966.43,1073.22,893.21,paid_partial,0,current,0,0.0,13.4,0,cheque,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-08,2025-09-21,21,66.24,2207.97,1026.81,1181.16,paid_partial,0,current,0,0.0,17.72,0,cheque,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-09,2025-10-21,21,50.0,1289.18,50.0,1239.18,overdue,1,1-30 days,0,25.0,18.59,0,cheque,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-10,2025-11-21,21,65.27,2175.74,2175.74,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-11,2025-12-21,21,50.0,1125.86,996.46,129.4,paid_partial,0,current,0,0.0,1.94,1,cheque,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000171,CUST_000142,SG,SG_BANK,Irfan bin Ghani,mass,2025-12,2026-01-21,21,50.0,869.12,869.12,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-01,2025-02-21,21,381.32,12710.51,12710.51,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-02,2025-03-21,21,87.05,2901.72,2901.72,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-03,2025-04-21,21,99.43,3314.3,3314.3,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-04,2025-05-21,21,59.73,1990.92,59.73,1931.19,overdue,25,1-30 days,0,25.0,28.97,0,online_banking,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-05,2025-06-21,21,156.49,5216.48,5216.48,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-06,2025-07-21,21,68.24,2274.79,1573.42,701.37,paid_partial,0,current,0,0.0,10.52,1,online_banking,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-07,2025-08-21,21,117.75,3925.12,1897.86,2027.26,paid_partial,0,current,0,0.0,30.41,0,online_banking,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-08,2025-09-21,21,133.08,4436.14,133.08,4303.06,paid_minimum,0,current,0,0.0,64.55,1,online_banking,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-09,2025-10-21,21,190.12,6337.22,6337.22,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-10,2025-11-21,21,74.04,2467.92,2467.92,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-11,2025-12-21,21,117.89,3929.73,3929.73,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000172,CUST_000143,SG,SG_BANK,Yong Ho,affluent,2025-12,2026-01-21,21,50.0,1460.88,1460.88,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-01,2025-02-21,21,1447.31,48243.51,1447.31,46796.2,paid_minimum,0,current,0,0.0,701.94,1,cheque,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-02,2025-03-21,21,1510.24,50341.47,50341.47,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-03,2025-04-21,21,50.0,888.4,50.0,838.4,overdue,35,31-60 days,0,25.0,12.58,1,cheque,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-04,2025-05-21,21,79.1,2636.73,1469.22,1167.51,paid_partial,0,current,0,0.0,17.51,1,cheque,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-05,2025-06-21,21,89.64,2988.08,89.64,2898.44,overdue,1,1-30 days,0,25.0,43.48,0,cheque,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-06,2025-07-21,21,126.27,4209.11,126.27,4082.84,overdue,3,1-30 days,0,25.0,61.24,1,cheque,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-07,2025-08-21,21,197.05,6568.4,197.05,6371.35,overdue,1,1-30 days,0,25.0,95.57,0,cheque,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-08,2025-09-21,21,267.8,8926.7,8926.7,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-09,2025-10-21,21,70.34,2344.6,70.34,2274.26,overdue,2,1-30 days,0,25.0,34.11,0,cheque,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-10,2025-11-21,21,105.01,3500.21,1999.54,1500.67,paid_partial,0,current,0,0.0,22.51,0,cheque,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-11,2025-12-21,21,98.94,3297.92,2263.82,1034.1,paid_partial,0,current,0,0.0,15.51,1,cheque,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000173,CUST_000144,SG,SG_BANK,Muhammad bin Hassan,affluent,2025-12,2026-01-21,21,103.92,3463.85,103.92,3359.93,overdue,13,1-30 days,0,25.0,50.4,1,cheque,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-01,2025-02-21,21,151.92,5064.04,4216.5,847.54,paid_partial,0,current,0,0.0,12.71,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-02,2025-03-21,21,62.88,2096.15,62.88,2033.27,paid_minimum,0,current,0,0.0,30.5,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-03,2025-04-21,21,90.02,3000.65,2161.21,839.44,paid_partial,0,current,0,0.0,12.59,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-04,2025-05-21,21,65.87,2195.66,1479.52,716.14,paid_partial,0,current,0,0.0,10.74,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-05,2025-06-21,21,53.03,1767.8,1069.13,698.67,paid_partial,0,current,0,0.0,10.48,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-06,2025-07-21,21,50.0,1661.25,50.0,1611.25,overdue,1,1-30 days,0,25.0,24.17,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-07,2025-08-21,21,82.39,2746.36,0.0,2746.36,overdue,28,1-30 days,0,25.0,41.2,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-08,2025-09-21,21,87.02,2900.56,1583.39,1317.17,paid_partial,0,current,0,0.0,19.76,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-09,2025-10-21,21,93.39,3113.05,93.39,3019.66,overdue,1,1-30 days,0,25.0,45.29,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-10,2025-11-21,21,127.06,4235.39,3165.79,1069.6,paid_partial,0,current,0,0.0,16.04,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-11,2025-12-21,21,50.0,1137.46,1137.46,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000174,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-12,2026-01-21,21,50.0,114.0,50.0,64.0,paid_partial,0,current,0,0.0,0.96,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-01,2025-02-21,21,355.67,11855.73,11855.73,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-02,2025-03-21,21,50.0,626.7,322.06,304.64,paid_partial,0,current,0,0.0,4.57,0,cheque,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-03,2025-04-21,21,50.0,1497.16,1497.16,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-04,2025-05-21,21,50.0,779.84,779.84,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-05,2025-06-21,21,50.0,1207.41,896.03,311.38,paid_partial,0,current,0,0.0,4.67,0,cheque,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-06,2025-07-21,21,50.0,983.14,50.0,933.14,paid_minimum,0,current,0,0.0,14.0,1,cheque,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-07,2025-08-21,21,54.85,1828.29,1283.74,544.55,paid_partial,0,current,0,0.0,8.17,0,cheque,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-08,2025-09-21,21,53.03,1767.62,1036.04,731.58,paid_partial,0,current,0,0.0,10.97,1,cheque,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-09,2025-10-21,21,50.0,924.97,924.97,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000175,CUST_000145,SG,SG_BANK,Kasim bin Rahman,mass,2025-10,2025-11-21,21,50.0,753.71,753.71,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
