as_of_date,customer_id,country_code,legal_entity,full_name,first_name,last_name,customer_segment,risk_rating,kyc_status,age,age_band,credit_score,credit_band,primary_account_id,account_type,current_balance,available_balance,credit_limit,utilization_pct,total_accounts,mtd_spend,last_month_spend,spend_change_pct,top_spend_category,payment_status,total_due,days_to_due,is_overdue,consecutive_late,active_fraud_alerts,currency_code,created_at
2025-12-31,CUST_000445,IN,IN_BANK,Anjali Reddy,Anjali,Reddy,premium,medium,verified,42,36-45,670,good,ACC_0000543,credit_card,281104.24,478495.76,759600.0,0.3701,1,168090.0,357121.86,-0.5293,retail_shopping,paid_partial,168090.0,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000446,IN,IN_BANK,Rahul Joshi,Rahul,Joshi,mass,low,pending,67,65+,727,good,ACC_0000544,credit_card,230582.05,138917.95,369500.0,0.624,1,63442.41,102439.08,-0.3807,travel_transport,paid_partial,63442.41,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000447,IN,IN_BANK,Pooja Kumar,Pooja,Kumar,mass,medium,verified,57,56-65,641,fair,ACC_0000545,credit_card,137080.44,111519.56,248600.0,0.5514,2,82753.38,175111.35,-0.5274,travel_transport,paid_full,158586.93,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000448,IN,IN_BANK,Divya Bhat,Divya,Bhat,mass,medium,verified,62,56-65,602,fair,ACC_0000547,credit_card,68569.92,108130.08,176700.0,0.3881,1,82825.69,130471.23,-0.3652,retail_shopping,paid_full,246014.91,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000449,IN,IN_BANK,Swati Rao,Swati,Rao,mass,low,verified,63,56-65,813,excellent,ACC_0000548,credit_card,138672.94,118427.06,257100.0,0.5394,1,30916.02,201040.0,-0.8462,travel_transport,paid_partial,30916.02,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000450,IN,IN_BANK,Pooja Joshi,Pooja,Joshi,mass,low,pending,66,65+,702,good,ACC_0000549,credit_card,74103.85,86496.15,160600.0,0.4614,1,116924.78,69804.72,0.675,travel_transport,paid_full,116924.78,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000451,IN,IN_BANK,Raj Patel,Raj,Patel,mass,medium,verified,34,26-35,661,fair,ACC_0000550,credit_card,83461.29,79638.71,163100.0,0.5117,1,40996.22,26243.42,0.5622,retail_shopping,overdue,40996.22,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000452,IN,IN_BANK,Arjun Kumar,Arjun,Kumar,affluent,medium,verified,31,26-35,603,fair,ACC_0000551,credit_card,645361.06,309738.94,955100.0,0.6757,2,222864.62,341782.04,-0.3479,travel_transport,paid_partial,376788.12,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000453,IN,IN_BANK,Rohan Kapoor,Rohan,Kapoor,mass,medium,verified,55,46-55,707,good,ACC_0000553,credit_card,61256.13,58143.87,119400.0,0.513,1,64618.09,63327.32,0.0204,retail_shopping,paid_partial,64618.09,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000454,IN,IN_BANK,Meera Sharma,Meera,Sharma,affluent,low,verified,58,56-65,841,excellent,ACC_0000554,credit_card,357296.89,534103.11,891400.0,0.4008,2,297444.35,474312.13,-0.3729,retail_shopping,paid_partial,145889.98,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000455,IN,IN_BANK,Arjun Patel,Arjun,Patel,mass,low,verified,29,26-35,726,good,ACC_0000556,credit_card,115017.67,67982.33,183000.0,0.6285,1,53874.86,48850.2,0.1029,retail_shopping,overdue,53874.86,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000456,IN,IN_BANK,Rohan Kapoor,Rohan,Kapoor,mass,low,pending,62,56-65,848,excellent,ACC_0000557,credit_card,46768.25,110131.75,156900.0,0.2981,1,12995.79,13570.92,-0.0424,food_dining,paid_minimum,42783.81,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000457,IN,IN_BANK,Arjun Gupta,Arjun,Gupta,premium,low,verified,35,26-35,701,good,ACC_0000558,credit_card,653247.62,539352.38,1192600.0,0.5478,1,250265.91,358553.89,-0.302,retail_shopping,paid_full,250265.91,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000458,IN,IN_BANK,Aditya Mehta,Aditya,Mehta,affluent,medium,enhanced_due_diligence,33,26-35,709,good,ACC_0000559,credit_card,78138.56,284761.44,362900.0,0.2153,1,116450.83,189125.11,-0.3843,retail_shopping,paid_partial,302653.96,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000459,IN,IN_BANK,Amit Shah,Amit,Shah,mass,low,verified,62,56-65,830,excellent,ACC_0000560,credit_card,89993.87,44906.13,134900.0,0.6671,1,31448.69,26254.06,0.1979,healthcare,paid_full,31448.69,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000460,IN,IN_BANK,Amit Shah,Amit,Shah,mass,medium,verified,31,26-35,679,good,ACC_0000561,credit_card,70515.32,65884.68,136400.0,0.517,1,6629.19,42817.15,-0.8452,retail_shopping,overdue,88357.49,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000461,IN,IN_BANK,Divya Sharma,Divya,Sharma,affluent,low,verified,58,56-65,730,good,ACC_0000562,credit_card,657982.37,353117.63,1011100.0,0.6508,1,271863.13,89534.23,2.0364,retail_shopping,paid_full,271863.13,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000462,IN,IN_BANK,Kavya Kumar,Kavya,Kumar,premium,low,pending,63,56-65,783,very_good,ACC_0000563,credit_card,538178.57,920521.43,1458700.0,0.3689,1,255480.27,276405.74,-0.0757,travel_transport,paid_full,399271.95,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000463,IN,IN_BANK,Rahul Kapoor,Rahul,Kapoor,mass,medium,verified,53,46-55,591,fair,ACC_0000564,credit_card,70152.46,69047.54,139200.0,0.504,1,34210.3,119592.68,-0.7139,travel_transport,paid_partial,34210.3,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000464,IN,IN_BANK,Rohan Shah,Rohan,Shah,premium,low,verified,56,56-65,708,good,ACC_0000565,credit_card,933135.12,1164664.88,2097800.0,0.4448,1,204311.53,362198.74,-0.4359,retail_shopping,paid_partial,204311.53,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000465,IN,IN_BANK,Ritu Pillai,Ritu,Pillai,mass,low,verified,62,56-65,849,excellent,ACC_0000566,credit_card,85204.22,187795.78,273000.0,0.3121,1,93278.68,6979.51,12.3646,travel_transport,paid_full,93278.68,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000466,IN,IN_BANK,Suresh Singh,Suresh,Singh,mass,medium,verified,35,26-35,647,fair,ACC_0000567,credit_card,138711.3,138988.7,277700.0,0.4995,1,36246.15,32142.39,0.1277,grocery,paid_full,44145.74,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000467,IN,IN_BANK,Amit Iyer,Amit,Iyer,mass,low,verified,50,46-55,788,very_good,ACC_0000568,credit_card,64500.48,104299.52,168800.0,0.3821,1,85783.27,13042.11,5.5774,healthcare,paid_partial,85783.27,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000468,IN,IN_BANK,Pradeep Bhat,Pradeep,Bhat,premium,low,verified,44,36-45,718,good,ACC_0000569,credit_card,673125.99,519374.01,1192500.0,0.5645,1,106027.02,490862.25,-0.784,travel_transport,paid_partial,106027.02,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000469,IN,IN_BANK,Vikram Mehta,Vikram,Mehta,affluent,low,verified,55,46-55,743,very_good,ACC_0000570,credit_card,238734.34,324765.66,563500.0,0.4237,1,159458.61,251803.25,-0.3667,travel_transport,paid_minimum,186365.38,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000470,IN,IN_BANK,Deepak Mehta,Deepak,Mehta,affluent,low,verified,53,46-55,832,excellent,ACC_0000571,credit_card,362863.83,245736.17,608600.0,0.5962,1,135649.61,88903.12,0.5258,retail_shopping,paid_partial,135649.61,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000471,IN,IN_BANK,Suresh Gupta,Suresh,Gupta,mass,low,enhanced_due_diligence,22,18-25,699,good,ACC_0000572,credit_card,104678.22,103621.78,208300.0,0.5025,1,68258.67,117182.59,-0.4175,travel_transport,paid_partial,68258.67,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000472,IN,IN_BANK,Aditya Nair,Aditya,Nair,mass,medium,verified,31,26-35,699,good,ACC_0000573,credit_card,5610.08,15289.92,20900.0,0.2684,1,119209.25,85340.56,0.3969,hotel,paid_partial,135619.67,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000473,IN,IN_BANK,Pradeep Kumar,Pradeep,Kumar,mass,high,verified,31,26-35,595,fair,ACC_0000574,credit_card,33433.27,64966.73,98400.0,0.3398,1,124654.96,37906.84,2.2885,travel_transport,paid_partial,358484.21,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000474,IN,IN_BANK,Rohan Nair,Rohan,Nair,premium,low,verified,38,36-45,750,very_good,ACC_0000575,credit_card,1044018.37,1496281.63,2540300.0,0.411,1,383647.78,252631.59,0.5186,retail_shopping,paid_full,614578.92,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000475,IN,IN_BANK,Rohan Gupta,Rohan,Gupta,affluent,low,verified,51,46-55,721,good,ACC_0000576,credit_card,826196.37,434703.63,1260900.0,0.6552,2,309056.7,480018.67,-0.3562,retail_shopping,paid_partial,178846.43,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000476,IN,IN_BANK,Vivek Kumar,Vivek,Kumar,mass,low,pending,25,18-25,850,excellent,ACC_0000578,credit_card,160907.33,92792.67,253700.0,0.6342,1,84042.42,86610.62,-0.0297,travel_transport,paid_full,84042.42,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000477,IN,IN_BANK,Pooja Pillai,Pooja,Pillai,premium,low,verified,47,46-55,791,very_good,ACC_0000579,credit_card,673069.51,1295230.49,1968300.0,0.342,1,251430.49,370357.48,-0.3211,retail_shopping,paid_full,573907.72,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000478,IN,IN_BANK,Meera Nair,Meera,Nair,mass,low,verified,46,46-55,771,very_good,ACC_0000580,credit_card,153542.0,92058.0,245600.0,0.6252,1,50427.12,125880.36,-0.5994,retail_shopping,overdue,50427.12,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000479,IN,IN_BANK,Lakshmi Shah,Lakshmi,Shah,premium,medium,verified,30,26-35,592,fair,ACC_0000581,credit_card,968040.59,2686759.41,3654800.0,0.2649,1,154661.09,227021.27,-0.3187,hotel,paid_partial,198955.46,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000480,IN,IN_BANK,Rohit Rao,Rohit,Rao,mass,medium,verified,66,65+,612,fair,ACC_0000582,credit_card,114316.99,284783.01,399100.0,0.2864,1,57242.6,57657.13,-0.0072,retail_shopping,paid_full,87168.71,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000481,IN,IN_BANK,Shreya Patel,Shreya,Patel,affluent,low,verified,27,26-35,732,good,ACC_0000583,credit_card,302663.26,288436.74,591100.0,0.512,2,515777.47,288866.25,0.7855,travel_transport,paid_full,185070.86,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000482,IN,IN_BANK,Sunita Patel,Sunita,Patel,mass,low,verified,49,46-55,741,very_good,ACC_0000585,credit_card,28946.16,70753.84,99700.0,0.2903,1,8954.76,16226.84,-0.4482,entertainment,paid_partial,8954.76,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000483,IN,IN_BANK,Neha Bhat,Neha,Bhat,mass,low,verified,48,46-55,682,good,ACC_0000586,credit_card,16226.58,42273.42,58500.0,0.2774,1,8283.92,76275.81,-0.8914,fuel,paid_full,8283.92,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000484,IN,IN_BANK,Shreya Shah,Shreya,Shah,affluent,low,verified,67,65+,847,excellent,ACC_0000587,credit_card,385907.38,423292.62,809200.0,0.4769,1,197018.2,129959.72,0.516,retail_shopping,paid_full,197018.2,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000485,IN,IN_BANK,Ritu Mehta,Ritu,Mehta,affluent,low,verified,30,26-35,783,very_good,ACC_0000588,credit_card,124117.74,165482.26,289600.0,0.4286,1,247522.04,250641.7,-0.0124,travel_transport,paid_partial,247522.04,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000486,IN,IN_BANK,Swati Iyer,Swati,Iyer,affluent,low,pending,48,46-55,698,good,ACC_0000589,credit_card,63638.25,158661.75,222300.0,0.2863,1,265013.53,182225.81,0.4543,hotel,paid_partial,444677.71,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000487,IN,IN_BANK,Suresh Bhat,Suresh,Bhat,mass,low,verified,65,56-65,729,good,ACC_0000590,credit_card,93838.08,96661.92,190500.0,0.4926,1,124503.48,93631.71,0.3297,retail_shopping,paid_partial,217245.91,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000488,IN,IN_BANK,Sonal Rao,Sonal,Rao,affluent,low,verified,34,26-35,823,excellent,ACC_0000591,credit_card,260808.68,154591.32,415400.0,0.6278,1,166413.93,104629.37,0.5905,travel_transport,paid_full,226922.12,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000489,IN,IN_BANK,Priya Verma,Priya,Verma,affluent,low,pending,40,36-45,753,very_good,ACC_0000592,credit_card,419259.92,274740.08,694000.0,0.6041,2,372389.94,207635.86,0.7935,retail_shopping,paid_full,146479.99,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000490,IN,IN_BANK,Kavya Kumar,Kavya,Kumar,mass,low,verified,24,18-25,715,good,ACC_0000594,credit_card,74134.53,128665.47,202800.0,0.3656,1,51840.57,100039.89,-0.4818,retail_shopping,paid_partial,51840.57,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000491,IN,IN_BANK,Sonal Rao,Sonal,Rao,mass,low,verified,30,26-35,846,excellent,ACC_0000595,credit_card,112697.52,122502.48,235200.0,0.4792,2,220808.08,97660.6,1.261,retail_shopping,paid_full,118289.0,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000492,IN,IN_BANK,Sanjay Iyer,Sanjay,Iyer,affluent,low,verified,66,65+,710,good,ACC_0000597,credit_card,400731.67,483968.33,884700.0,0.453,1,145847.51,182612.72,-0.2013,retail_shopping,paid_partial,145847.51,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000493,IN,IN_BANK,Ritu Singh,Ritu,Singh,affluent,low,verified,22,18-25,726,good,ACC_0000598,credit_card,218119.05,202380.95,420500.0,0.5187,1,200983.58,294595.65,-0.3178,retail_shopping,paid_full,200983.58,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000494,IN,IN_BANK,Shreya Rao,Shreya,Rao,mass,high,verified,67,65+,582,fair,ACC_0000599,credit_card,102396.91,66203.09,168600.0,0.6073,1,25690.02,66485.76,-0.6136,grocery,overdue,159700.46,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000495,IN,IN_BANK,Rohan Gupta,Rohan,Gupta,affluent,low,verified,55,46-55,716,good,ACC_0000600,credit_card,142796.0,377204.0,520000.0,0.2746,1,144817.51,156563.53,-0.075,retail_shopping,paid_full,296661.21,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000496,IN,IN_BANK,Rohit Iyer,Rohit,Iyer,mass,low,verified,53,46-55,777,very_good,ACC_0000601,credit_card,65043.54,127056.46,192100.0,0.3386,1,50090.27,56167.19,-0.1082,retail_shopping,paid_partial,50090.27,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000497,IN,IN_BANK,Karan Pillai,Karan,Pillai,affluent,medium,verified,49,46-55,696,good,ACC_0000602,credit_card,127762.17,129437.83,257200.0,0.4967,1,112515.76,218686.53,-0.4855,utilities,overdue,112515.76,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000498,IN,IN_BANK,Pradeep Joshi,Pradeep,Joshi,mass,low,verified,43,36-45,744,very_good,ACC_0000603,credit_card,38830.04,111069.96,149900.0,0.259,2,149066.48,35838.77,3.1594,travel_transport,paid_full,51082.59,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000499,IN,IN_BANK,Vivek Reddy,Vivek,Reddy,premium,low,verified,48,46-55,760,very_good,ACC_0000605,credit_card,385319.84,903480.16,1288800.0,0.299,1,287657.27,296666.24,-0.0304,retail_shopping,paid_full,287657.27,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000500,IN,IN_BANK,Vivek Singh,Vivek,Singh,premium,low,verified,33,26-35,738,good,ACC_0000606,credit_card,104509.81,401090.19,505600.0,0.2067,2,629852.79,609057.78,0.0341,travel_transport,paid_minimum,351820.98,21,0,0,0,INR,2025-12-31 23:59:59
