spend_month,customer_id,country_code,legal_entity,full_name,customer_segment,total_spend,food_dining,retail_shopping,travel_transport,healthcare,entertainment,utilities,grocery,hotel,fuel,other_spend,transaction_count,avg_txn_amount,top_category,top_merchant,mom_spend_change_pct,currency_code,created_at
2025-07,CUST_000147,SG,SG_BANK,Bin Wong,mass,815.11,0.0,0.0,727.41,0.0,0.0,87.7,0.0,0.0,0.0,0.0,2,407.56,travel_transport,Grab Transport SG,-0.4639,SGD,2025-12-31 23:59:59
2025-08,CUST_000147,SG,SG_BANK,Bin Wong,mass,428.19,0.0,0.0,0.0,316.02,112.17,0.0,0.0,0.0,0.0,0.0,2,214.1,healthcare,Amazon,-0.4747,SGD,2025-12-31 23:59:59
2025-09,CUST_000147,SG,SG_BANK,Bin Wong,mass,1636.61,92.33,407.56,257.7,0.0,104.55,0.0,84.58,689.89,0.0,0.0,7,233.8,hotel,Pan Pacific Hotel,2.8222,SGD,2025-12-31 23:59:59
2025-10,CUST_000147,SG,SG_BANK,Bin Wong,mass,707.07,60.07,0.0,394.99,0.0,0.0,0.0,252.01,0.0,0.0,0.0,4,176.77,travel_transport,Scoot,-0.568,SGD,2025-12-31 23:59:59
2025-11,CUST_000147,SG,SG_BANK,Bin Wong,mass,1441.22,108.67,551.34,350.11,0.0,0.0,292.3,0.0,0.0,138.8,0.0,6,240.2,retail_shopping,Sephora Singapore,1.0383,SGD,2025-12-31 23:59:59
2025-12,CUST_000147,SG,SG_BANK,Bin Wong,mass,318.67,58.67,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,2,159.34,utilities,SP Group,-0.7789,SGD,2025-12-31 23:59:59
2025-01,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,553.61,68.36,386.26,0.0,0.0,98.99,0.0,0.0,0.0,0.0,0.0,3,184.54,retail_shopping,Sephora Singapore,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,591.02,11.64,0.0,428.95,0.0,150.43,0.0,0.0,0.0,0.0,0.0,3,197.01,travel_transport,Singapore Airlines,0.0676,SGD,2025-12-31 23:59:59
2025-03,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,666.48,71.59,162.15,0.0,0.0,181.42,193.47,57.85,0.0,0.0,0.0,7,95.21,utilities,Agoda,0.1277,SGD,2025-12-31 23:59:59
2025-04,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,1068.51,0.0,145.03,737.15,0.0,136.55,0.0,0.0,0.0,49.78,0.0,5,213.7,travel_transport,Scoot,0.6032,SGD,2025-12-31 23:59:59
2025-05,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,319.42,43.79,0.0,0.0,0.0,0.0,0.0,275.63,0.0,0.0,0.0,2,159.71,grocery,Cold Storage,-0.7011,SGD,2025-12-31 23:59:59
2025-06,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,206.93,11.17,0.0,0.0,0.0,0.0,0.0,195.76,0.0,0.0,0.0,2,103.46,grocery,Sheng Siong,-0.3522,SGD,2025-12-31 23:59:59
2025-07,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,1584.22,127.46,170.35,603.21,584.38,0.0,0.0,98.82,0.0,0.0,0.0,7,226.32,travel_transport,ComfortDelGro,6.6558,SGD,2025-12-31 23:59:59
2025-08,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,1882.53,27.54,1095.41,613.59,0.0,145.99,0.0,0.0,0.0,0.0,0.0,6,313.76,retail_shopping,Uniqlo Singapore,0.1883,SGD,2025-12-31 23:59:59
2025-09,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,408.1,35.28,0.0,0.0,339.38,0.0,0.0,0.0,0.0,33.44,0.0,3,136.03,healthcare,Raffles Medical Group,-0.7832,SGD,2025-12-31 23:59:59
2025-10,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,1113.45,50.7,571.41,411.85,0.0,0.0,0.0,0.0,0.0,0.0,79.49,4,278.36,retail_shopping,Amazon,1.7284,SGD,2025-12-31 23:59:59
2025-11,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,1342.67,30.95,272.24,0.0,0.0,0.0,0.0,0.0,956.02,0.0,83.46,4,335.67,hotel,Pan Pacific Hotel,0.2059,SGD,2025-12-31 23:59:59
2025-12,CUST_000148,SG,SG_BANK,Siti binte Othman,mass,309.84,0.0,0.0,0.0,0.0,0.0,0.0,211.23,0.0,0.0,98.61,2,154.92,grocery,Cold Storage,-0.7692,SGD,2025-12-31 23:59:59
2025-01,CUST_000149,SG,SG_BANK,Jing Phua,premium,5719.33,285.09,1830.67,2053.25,0.0,135.65,632.89,395.67,0.0,386.11,0.0,25,228.77,travel_transport,Singapore Airlines,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000149,SG,SG_BANK,Jing Phua,premium,5316.37,82.73,1826.23,1482.9,517.15,116.44,114.51,550.14,351.56,145.44,129.27,21,253.16,retail_shopping,ZALORA Singapore,-0.0705,SGD,2025-12-31 23:59:59
2025-03,CUST_000149,SG,SG_BANK,Jing Phua,premium,5899.48,348.37,1533.39,2277.4,0.0,558.93,0.0,233.15,948.24,0.0,0.0,23,256.5,travel_transport,Sephora Singapore,0.1097,SGD,2025-12-31 23:59:59
2025-04,CUST_000149,SG,SG_BANK,Jing Phua,premium,5707.77,371.85,1630.19,2029.0,997.89,77.46,256.3,0.0,126.36,0.0,218.72,29,196.82,travel_transport,Grab Transport SG,-0.0325,SGD,2025-12-31 23:59:59
2025-05,CUST_000149,SG,SG_BANK,Jing Phua,premium,6531.64,270.07,2342.46,2060.98,1398.88,57.24,269.15,0.0,0.0,132.86,0.0,26,251.22,retail_shopping,Uniqlo Singapore,0.1443,SGD,2025-12-31 23:59:59
2025-06,CUST_000149,SG,SG_BANK,Jing Phua,premium,4775.61,433.25,1555.36,847.22,562.49,157.63,427.39,132.5,659.77,0.0,0.0,22,217.07,retail_shopping,ComfortDelGro,-0.2688,SGD,2025-12-31 23:59:59
2025-07,CUST_000149,SG,SG_BANK,Jing Phua,premium,3712.99,107.58,207.94,400.26,1227.4,308.91,159.26,458.3,829.59,0.0,13.75,20,185.65,healthcare,Pan Pacific Hotel,-0.2225,SGD,2025-12-31 23:59:59
2025-08,CUST_000149,SG,SG_BANK,Jing Phua,premium,4555.03,258.29,1732.54,1500.44,0.0,56.69,841.56,123.76,0.0,0.0,41.75,24,189.79,retail_shopping,Singapore Airlines,0.2268,SGD,2025-12-31 23:59:59
2025-09,CUST_000149,SG,SG_BANK,Jing Phua,premium,10239.28,99.79,4156.86,1640.23,446.21,420.5,319.35,1044.36,1991.18,120.8,0.0,33,310.28,retail_shopping,Marriott Singapore,1.2479,SGD,2025-12-31 23:59:59
2025-10,CUST_000149,SG,SG_BANK,Jing Phua,premium,3725.55,289.01,652.8,531.52,556.91,250.95,730.26,410.7,136.0,135.12,32.28,27,137.98,utilities,Mount Elizabeth Hospital,-0.6362,SGD,2025-12-31 23:59:59
2025-11,CUST_000149,SG,SG_BANK,Jing Phua,premium,5945.83,154.6,2611.62,1144.38,275.36,458.74,232.6,268.82,465.6,334.11,0.0,26,228.69,retail_shopping,ZALORA Singapore,0.596,SGD,2025-12-31 23:59:59
2025-12,CUST_000149,SG,SG_BANK,Jing Phua,premium,3417.97,298.8,901.36,1630.68,138.1,94.3,312.43,36.66,0.0,0.0,5.64,20,170.9,travel_transport,Grab Transport SG,-0.4251,SGD,2025-12-31 23:59:59
2025-01,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,834.83,0.0,241.87,489.24,0.0,0.0,103.72,0.0,0.0,0.0,0.0,3,278.28,travel_transport,ComfortDelGro,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,865.54,15.11,204.2,598.65,0.0,0.0,0.0,0.0,0.0,0.0,47.58,5,173.11,travel_transport,Scoot,0.0368,SGD,2025-12-31 23:59:59
2025-03,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,348.58,94.83,0.0,166.35,0.0,87.4,0.0,0.0,0.0,0.0,0.0,4,87.15,travel_transport,ComfortDelGro,-0.5973,SGD,2025-12-31 23:59:59
2025-04,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,98.95,29.1,0.0,69.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,49.47,travel_transport,Maxis,-0.7161,SGD,2025-12-31 23:59:59
2025-05,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,512.69,67.68,246.21,0.0,0.0,0.0,0.0,198.8,0.0,0.0,0.0,4,128.17,retail_shopping,Uniqlo Singapore,4.1813,SGD,2025-12-31 23:59:59
2025-06,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,2067.16,17.2,1051.28,686.62,0.0,74.53,0.0,237.53,0.0,0.0,0.0,7,295.31,retail_shopping,HPCL,3.032,SGD,2025-12-31 23:59:59
2025-07,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,1560.04,26.95,697.51,541.27,0.0,191.82,0.0,0.0,0.0,0.0,102.49,8,195.0,retail_shopping,ComfortDelGro,-0.2453,SGD,2025-12-31 23:59:59
2025-09,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,602.41,56.04,92.95,0.0,267.26,0.0,143.79,0.0,0.0,42.37,0.0,5,120.48,healthcare,Parkway Health,-0.6138,SGD,2025-12-31 23:59:59
2025-10,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,615.07,41.14,498.44,0.0,0.0,0.0,0.0,0.0,0.0,75.49,0.0,4,153.77,retail_shopping,Grab Food MY,0.021,SGD,2025-12-31 23:59:59
2025-11,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,1843.3,0.0,520.25,1019.6,0.0,197.58,0.0,105.87,0.0,0.0,0.0,5,368.66,travel_transport,Singapore Airlines,1.9969,SGD,2025-12-31 23:59:59
2025-12,CUST_000150,SG,SG_BANK,Hanis binte Aziz,mass,858.91,0.0,0.0,354.65,0.0,0.0,0.0,73.5,401.8,0.0,28.96,4,214.73,hotel,Marriott Singapore,-0.534,SGD,2025-12-31 23:59:59
2025-01,CUST_000151,MY,MY_BANK,Hui Ng,mass,8040.43,77.68,3076.66,4374.63,0.0,511.46,0.0,0.0,0.0,0.0,0.0,6,1340.07,travel_transport,Rapid KL,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000151,MY,MY_BANK,Hui Ng,mass,1894.84,0.0,1829.91,0.0,0.0,64.93,0.0,0.0,0.0,0.0,0.0,2,947.42,retail_shopping,H&M Malaysia,-0.7643,MYR,2025-12-31 23:59:59
2025-03,CUST_000151,MY,MY_BANK,Hui Ng,mass,1767.17,231.03,0.0,840.56,0.0,0.0,0.0,695.58,0.0,0.0,0.0,3,589.06,travel_transport,Rapid KL,-0.0674,MYR,2025-12-31 23:59:59
2025-04,CUST_000151,MY,MY_BANK,Hui Ng,mass,2412.98,0.0,564.85,1848.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1206.49,travel_transport,Malaysia Airlines,0.3654,MYR,2025-12-31 23:59:59
2025-05,CUST_000151,MY,MY_BANK,Hui Ng,mass,2230.92,174.07,0.0,1223.52,0.0,607.39,0.0,0.0,0.0,225.94,0.0,5,446.18,travel_transport,Booking.com,-0.0755,MYR,2025-12-31 23:59:59
2025-06,CUST_000151,MY,MY_BANK,Hui Ng,mass,4435.75,0.0,1675.02,1413.8,0.0,250.36,0.0,1096.57,0.0,0.0,0.0,5,887.15,retail_shopping,ZALORA Malaysia,0.9883,MYR,2025-12-31 23:59:59
2025-07,CUST_000151,MY,MY_BANK,Hui Ng,mass,6550.67,287.48,879.87,4054.64,637.1,493.13,0.0,0.0,0.0,198.45,0.0,8,818.83,travel_transport,Rapid KL,0.4768,MYR,2025-12-31 23:59:59
2025-08,CUST_000151,MY,MY_BANK,Hui Ng,mass,4336.55,222.11,1702.03,0.0,1694.33,0.0,0.0,718.08,0.0,0.0,0.0,6,722.76,retail_shopping,KPJ Healthcare,-0.338,MYR,2025-12-31 23:59:59
2025-09,CUST_000151,MY,MY_BANK,Hui Ng,mass,7678.1,150.35,1649.68,5117.64,760.43,0.0,0.0,0.0,0.0,0.0,0.0,7,1096.87,travel_transport,Malaysia Airlines,0.7706,MYR,2025-12-31 23:59:59
2025-10,CUST_000151,MY,MY_BANK,Hui Ng,mass,427.18,427.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,213.59,food_dining,Rotiboy,-0.9444,MYR,2025-12-31 23:59:59
2025-11,CUST_000151,MY,MY_BANK,Hui Ng,mass,44.42,44.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.42,food_dining,Jollibee Malaysia,-0.896,MYR,2025-12-31 23:59:59
2025-12,CUST_000151,MY,MY_BANK,Hui Ng,mass,3294.09,32.55,1231.37,358.41,0.0,551.57,650.38,0.0,0.0,469.81,0.0,8,411.76,retail_shopping,Amazon,73.1578,MYR,2025-12-31 23:59:59
2025-01,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,6855.11,133.87,2914.47,3243.53,0.0,94.99,0.0,0.0,0.0,468.25,0.0,8,856.89,travel_transport,Grab Transport MY,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,2449.89,609.39,119.95,0.0,617.02,0.0,0.0,1103.53,0.0,0.0,0.0,8,306.24,grocery,Giant Malaysia,-0.6426,MYR,2025-12-31 23:59:59
2025-03,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,5129.71,155.11,255.55,3118.35,1600.7,0.0,0.0,0.0,0.0,0.0,0.0,6,854.95,travel_transport,AirAsia,1.0939,MYR,2025-12-31 23:59:59
2025-04,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,4063.09,228.95,2596.41,0.0,148.94,0.0,1088.79,0.0,0.0,0.0,0.0,5,812.62,retail_shopping,Padini,-0.2079,MYR,2025-12-31 23:59:59
2025-05,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,540.13,0.0,405.75,0.0,0.0,134.38,0.0,0.0,0.0,0.0,0.0,2,270.06,retail_shopping,ZALORA Malaysia,-0.8671,MYR,2025-12-31 23:59:59
2025-06,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,4410.56,523.7,1047.4,2636.9,0.0,0.0,0.0,0.0,0.0,202.56,0.0,5,882.11,travel_transport,Grab Transport MY,7.1657,MYR,2025-12-31 23:59:59
2025-07,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,2940.96,206.91,1158.88,0.0,0.0,0.0,1192.09,0.0,0.0,383.08,0.0,5,588.19,utilities,Celcom,-0.3332,MYR,2025-12-31 23:59:59
2025-08,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,3277.9,246.88,1612.66,0.0,0.0,342.21,0.0,0.0,923.55,152.6,0.0,5,655.58,retail_shopping,Padini,0.1146,MYR,2025-12-31 23:59:59
2025-09,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,1176.98,363.2,789.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.91,5,235.4,retail_shopping,Lazada Malaysia,-0.6409,MYR,2025-12-31 23:59:59
2025-10,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,3792.43,274.6,0.0,3066.03,0.0,0.0,451.8,0.0,0.0,0.0,0.0,4,948.11,travel_transport,Malaysia Airlines,2.2222,MYR,2025-12-31 23:59:59
2025-11,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,5275.82,0.0,1172.95,3015.05,1087.82,0.0,0.0,0.0,0.0,0.0,0.0,4,1318.96,travel_transport,AirAsia,0.3911,MYR,2025-12-31 23:59:59
2025-12,CUST_000152,MY,MY_BANK,Izzati binte Abdullah,mass,2141.6,368.87,0.0,1749.34,0.0,0.0,0.0,0.0,0.0,0.0,23.39,4,535.4,travel_transport,Rapid KL,-0.5941,MYR,2025-12-31 23:59:59
2025-01,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,5678.1,0.0,2343.73,1826.67,0.0,0.0,0.0,449.74,1057.96,0.0,0.0,5,1135.62,retail_shopping,Rapid KL,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,3533.5,0.0,0.0,0.0,0.0,651.61,1102.06,0.0,1779.83,0.0,0.0,3,1177.83,hotel,Hilton Kuala Lumpur,-0.3777,MYR,2025-12-31 23:59:59
2025-03,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,5714.47,0.0,522.91,2955.34,0.0,87.98,841.3,0.0,1306.94,0.0,0.0,6,952.41,travel_transport,AirAsia,0.6172,MYR,2025-12-31 23:59:59
2025-04,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,3156.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.71,140.82,0.0,2,1578.26,hotel,Sunway Hotel,-0.4476,MYR,2025-12-31 23:59:59
2025-05,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,2745.97,0.0,2490.47,0.0,0.0,255.5,0.0,0.0,0.0,0.0,0.0,3,915.32,retail_shopping,H&M Malaysia,-0.1301,MYR,2025-12-31 23:59:59
2025-06,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,1180.18,0.0,0.0,0.0,1180.18,0.0,0.0,0.0,0.0,0.0,0.0,1,1180.18,healthcare,KPJ Healthcare,-0.5702,MYR,2025-12-31 23:59:59
2025-07,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,3928.67,231.26,1462.58,0.0,2234.83,0.0,0.0,0.0,0.0,0.0,0.0,5,785.73,healthcare,Shopee Malaysia,2.3289,MYR,2025-12-31 23:59:59
2025-08,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,145.03,145.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,145.03,food_dining,Booking.com,-0.9631,MYR,2025-12-31 23:59:59
2025-09,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,4556.88,266.21,508.76,1995.1,0.0,853.33,0.0,933.48,0.0,0.0,0.0,6,759.48,travel_transport,Malaysia Airlines,30.4203,MYR,2025-12-31 23:59:59
2025-10,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,3080.48,114.32,740.57,1414.02,0.0,0.0,811.57,0.0,0.0,0.0,0.0,6,513.41,travel_transport,Malaysia Airlines,-0.324,MYR,2025-12-31 23:59:59
2025-12,CUST_000153,MY,MY_BANK,Putri binte Daud,mass,4570.75,264.4,4306.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,914.15,retail_shopping,Parkson,0.4838,MYR,2025-12-31 23:59:59
2025-01,CUST_000154,MY,MY_BANK,Sheng Tay,mass,1205.14,0.0,1205.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1205.14,retail_shopping,Lazada Malaysia,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000154,MY,MY_BANK,Sheng Tay,mass,1858.73,172.2,1686.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,619.58,retail_shopping,Shopee Malaysia,0.5423,MYR,2025-12-31 23:59:59
2025-03,CUST_000154,MY,MY_BANK,Sheng Tay,mass,1700.12,390.1,0.0,0.0,0.0,696.87,243.01,0.0,0.0,0.0,370.14,5,340.02,entertainment,TGV Cinemas,-0.0853,MYR,2025-12-31 23:59:59
2025-04,CUST_000154,MY,MY_BANK,Sheng Tay,mass,5175.43,144.86,1905.7,1705.4,0.0,374.13,1045.34,0.0,0.0,0.0,0.0,7,739.35,retail_shopping,Parkson,2.0442,MYR,2025-12-31 23:59:59
2025-05,CUST_000154,MY,MY_BANK,Sheng Tay,mass,6546.48,247.36,1787.9,4137.51,0.0,373.71,0.0,0.0,0.0,0.0,0.0,6,1091.08,travel_transport,Rapid KL,0.2649,MYR,2025-12-31 23:59:59
2025-06,CUST_000154,MY,MY_BANK,Sheng Tay,mass,1759.29,69.18,0.0,1690.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,586.43,travel_transport,Grab Transport MY,-0.7313,MYR,2025-12-31 23:59:59
2025-07,CUST_000154,MY,MY_BANK,Sheng Tay,mass,3936.21,338.93,213.77,0.0,2251.08,0.0,991.5,0.0,0.0,0.0,140.93,7,562.32,healthcare,ComfortDelGro,1.2374,MYR,2025-12-31 23:59:59
2025-08,CUST_000154,MY,MY_BANK,Sheng Tay,mass,4459.81,70.16,3668.55,0.0,0.0,353.71,367.39,0.0,0.0,0.0,0.0,6,743.3,retail_shopping,Parkson,0.133,MYR,2025-12-31 23:59:59
2025-09,CUST_000154,MY,MY_BANK,Sheng Tay,mass,2633.65,201.08,0.0,1361.69,0.0,669.04,0.0,401.84,0.0,0.0,0.0,5,526.73,travel_transport,Rapid KL,-0.4095,MYR,2025-12-31 23:59:59
2025-10,CUST_000154,MY,MY_BANK,Sheng Tay,mass,4902.49,445.49,2488.28,1812.45,0.0,0.0,0.0,156.27,0.0,0.0,0.0,7,700.36,retail_shopping,Grab Transport MY,0.8615,MYR,2025-12-31 23:59:59
2025-11,CUST_000154,MY,MY_BANK,Sheng Tay,mass,2440.31,0.0,605.47,1460.45,0.0,0.0,0.0,0.0,0.0,374.39,0.0,4,610.08,travel_transport,Grab Transport MY,-0.5022,MYR,2025-12-31 23:59:59
2025-12,CUST_000154,MY,MY_BANK,Sheng Tay,mass,6798.05,0.0,6679.25,0.0,0.0,0.0,0.0,118.8,0.0,0.0,0.0,6,1133.01,retail_shopping,Padini,1.7857,MYR,2025-12-31 23:59:59
2025-01,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,405.06,0.0,0.0,0.0,0.0,0.0,405.06,0.0,0.0,0.0,0.0,1,405.06,utilities,Maxis,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,457.31,34.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.96,2,228.66,other,Lazada Malaysia,0.129,MYR,2025-12-31 23:59:59
2025-03,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,1677.5,0.0,0.0,1442.25,0.0,0.0,235.25,0.0,0.0,0.0,0.0,2,838.75,travel_transport,AirAsia,2.6682,MYR,2025-12-31 23:59:59
2025-04,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,4354.02,503.1,0.0,2074.19,0.0,0.0,797.41,979.32,0.0,0.0,0.0,6,725.67,travel_transport,Malaysia Airlines,1.5955,MYR,2025-12-31 23:59:59
2025-05,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,9110.52,203.02,5195.01,3457.22,0.0,0.0,255.27,0.0,0.0,0.0,0.0,8,1138.82,retail_shopping,Malaysia Airlines,1.0924,MYR,2025-12-31 23:59:59
2025-06,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,3198.8,294.77,1247.95,1459.0,0.0,197.08,0.0,0.0,0.0,0.0,0.0,6,533.13,travel_transport,Malaysia Airlines,-0.6489,MYR,2025-12-31 23:59:59
2025-08,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,4589.66,509.99,1112.05,0.0,0.0,499.83,1606.93,297.84,563.02,0.0,0.0,10,458.97,utilities,Tenaga Nasional,0.4348,MYR,2025-12-31 23:59:59
2025-09,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,1325.09,0.0,0.0,123.5,0.0,0.0,1201.59,0.0,0.0,0.0,0.0,2,662.54,utilities,Celcom,-0.7113,MYR,2025-12-31 23:59:59
2025-10,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,4843.97,0.0,0.0,2881.3,0.0,0.0,1139.26,823.41,0.0,0.0,0.0,5,968.79,travel_transport,Rapid KL,2.6556,MYR,2025-12-31 23:59:59
2025-11,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,4228.46,210.43,3106.95,0.0,189.44,0.0,208.72,512.92,0.0,0.0,0.0,7,604.07,retail_shopping,Lazada Malaysia,-0.1271,MYR,2025-12-31 23:59:59
2025-12,CUST_000155,MY,MY_BANK,Faizal bin Aziz,mass,6915.77,0.0,0.0,4027.21,1485.63,0.0,1402.93,0.0,0.0,0.0,0.0,5,1383.15,travel_transport,Malaysia Airlines,0.6355,MYR,2025-12-31 23:59:59
2025-01,CUST_000156,MY,MY_BANK,Yong Tay,affluent,7989.73,514.62,290.23,3723.66,1149.57,490.7,1052.11,768.84,0.0,0.0,0.0,12,665.81,travel_transport,Charles & Keith,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000156,MY,MY_BANK,Yong Tay,affluent,5522.12,723.85,2860.83,0.0,0.0,0.0,1412.17,0.0,0.0,254.52,270.75,12,460.18,retail_shopping,Padini,-0.3088,MYR,2025-12-31 23:59:59
2025-03,CUST_000156,MY,MY_BANK,Yong Tay,affluent,11237.43,118.89,4274.56,1748.86,0.0,0.0,727.01,717.75,3650.36,0.0,0.0,10,1123.74,retail_shopping,Sunway Hotel,1.035,MYR,2025-12-31 23:59:59
2025-04,CUST_000156,MY,MY_BANK,Yong Tay,affluent,6836.04,0.0,5863.79,0.0,492.92,271.45,0.0,0.0,0.0,207.88,0.0,9,759.56,retail_shopping,Shopee Malaysia,-0.3917,MYR,2025-12-31 23:59:59
2025-05,CUST_000156,MY,MY_BANK,Yong Tay,affluent,6649.8,0.0,3199.48,1376.83,1002.76,571.5,0.0,499.23,0.0,0.0,0.0,8,831.22,retail_shopping,Amazon,-0.0272,MYR,2025-12-31 23:59:59
2025-06,CUST_000156,MY,MY_BANK,Yong Tay,affluent,7141.24,76.11,3568.82,1556.39,0.0,326.68,0.0,757.83,855.41,0.0,0.0,11,649.2,retail_shopping,H&M Malaysia,0.0739,MYR,2025-12-31 23:59:59
2025-07,CUST_000156,MY,MY_BANK,Yong Tay,affluent,7259.26,647.04,1179.2,688.61,1165.65,1723.61,0.0,1165.41,0.0,689.74,0.0,14,518.52,entertainment,GSC Cinemas,0.0165,MYR,2025-12-31 23:59:59
2025-08,CUST_000156,MY,MY_BANK,Yong Tay,affluent,8866.07,138.77,1721.21,4137.67,1577.99,689.29,601.14,0.0,0.0,0.0,0.0,10,886.61,travel_transport,Grab Transport MY,0.2213,MYR,2025-12-31 23:59:59
2025-09,CUST_000156,MY,MY_BANK,Yong Tay,affluent,3245.03,277.2,1042.9,0.0,318.85,685.4,259.18,0.0,0.0,0.0,661.5,9,360.56,retail_shopping,ZALORA Malaysia,-0.634,MYR,2025-12-31 23:59:59
2025-10,CUST_000156,MY,MY_BANK,Yong Tay,affluent,10068.51,158.37,4363.49,1206.98,1463.79,337.18,1693.3,845.4,0.0,0.0,0.0,12,839.04,retail_shopping,Shopee Malaysia,2.1027,MYR,2025-12-31 23:59:59
2025-11,CUST_000156,MY,MY_BANK,Yong Tay,affluent,3220.29,197.51,0.0,0.0,0.0,289.64,430.26,501.66,1122.24,355.93,323.05,7,460.04,hotel,Hilton Kuala Lumpur,-0.6802,MYR,2025-12-31 23:59:59
2025-12,CUST_000156,MY,MY_BANK,Yong Tay,affluent,8881.32,169.74,3113.2,5489.0,0.0,109.38,0.0,0.0,0.0,0.0,0.0,10,888.13,travel_transport,Grab Transport MY,1.7579,MYR,2025-12-31 23:59:59
2025-01,CUST_000157,MY,MY_BANK,Ahmad bin Daud,mass,3958.79,1381.27,1350.2,0.0,0.0,0.0,0.0,1227.32,0.0,0.0,0.0,10,395.88,food_dining,Padini,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000157,MY,MY_BANK,Ahmad bin Daud,mass,3513.48,572.94,1977.92,962.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,585.58,retail_shopping,H&M Malaysia,-0.1125,MYR,2025-12-31 23:59:59
